table,dataset,detector,alpha,method,fdp_pooled_mean,fdp_pooled_std,fdp_family_mean,recall_mean,rejections_mean,phi_max_median,loo_mean,n_seeds,source,pooled_bound_eps,pooled_bound_delta,pooled_bound_covered,pooled_bound_eps_stratified
score_floor,VOC 2012,YOLO-World,0.15,no_floor,0.0136186064081961,0.0110862619451788,0.0162963238815496,0.4234051690341755,167.1,,,20,outputs/adaptive_floor_results.csv,,,,
score_floor,VOC 2012,YOLO-World,0.2,no_floor,0.0146585506311384,0.0145774167400949,0.017044029973714,0.4306909141429133,170.25,,,20,outputs/adaptive_floor_results.csv,,,,
conditional_validity,COCO val,GDino,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2561180146670682,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.2186085520505038,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.3668124046186884,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.5351213501282184,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,score_quantile_Q5 (high),0.0274138545926258,,,0.2043546515536998,104.0,,3.2932546859110574,20,outputs/score_quantile_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2561180146670682,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.2186085520505038,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.3668124046186884,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.5351213501282184,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,score_quantile_Q5 (high),0.0396296855494854,,,0.2594625370669546,134.0,,3.2932546859110574,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2561180146670682,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.2186085520505038,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.3668124046186884,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.5351213501282184,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,score_quantile_Q5 (high),0.050699711896335,,,0.2915514846891947,152.45,,3.2932546859110574,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2561180146670682,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.2186085520505038,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.3668124046186884,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.5351213501282184,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,score_quantile_Q5 (high),0.0598299060101277,,,0.3159293450921202,166.85,,3.2932546859110574,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1728039428440414,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.2363842327299558,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.2944069868277576,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.4637546620852438,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,score_quantile_Q5 (high),0.0150669287617135,,,0.110407923871927,44.15,,3.4811973424768468,20,outputs/score_quantile_table.csv,,,0.95,
conditional_validity,COCO val,OWL-ViT,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1728039428440414,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.2363842327299558,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.2944069868277576,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.4637546620852438,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.1,score_quantile_Q5 (high),0.0231268407455306,,,0.1509139945197748,60.9,,3.4811973424768468,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1728039428440414,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.2363842327299558,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.2944069868277576,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.4637546620852438,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,score_quantile_Q5 (high),0.0353243207206341,,,0.180510354352462,73.8,,3.4811973424768468,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1728039428440414,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.2363842327299558,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.2944069868277576,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.4637546620852438,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,score_quantile_Q5 (high),0.0380209358944394,,,0.2069476806936476,84.95,,3.4811973424768468,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0670355048419306,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.0713260739125466,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.100649087162103,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.1452739494912791,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.05,score_quantile_Q5 (high),0.0291692927012284,,,0.1894016134387631,53.3,,5.422140744726759,20,outputs/score_quantile_table.csv,,,0.75,
conditional_validity,COCO val,YOLO-World,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0670355048419306,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.0713260739125466,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.100649087162103,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.1452739494912791,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,score_quantile_Q5 (high),0.0308204914436939,,,0.220738652160482,62.5,,5.422140744726759,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0670355048419306,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.0713260739125466,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.100649087162103,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.1452739494912791,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,score_quantile_Q5 (high),0.0342222379635397,,,0.2378811643335577,67.85,,5.422140744726759,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0670355048419306,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.0713260739125466,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.100649087162103,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.1452739494912791,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,score_quantile_Q5 (high),0.0346904674857352,,,0.249502702379717,71.2,,5.422140744726759,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2687007565799888,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.2746698419206992,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.3239916643173612,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.3648581382341079,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,score_quantile_Q5 (high),0.0456603810335121,,,0.3373101357772891,149.95,,3.6583742565848913,20,outputs/score_quantile_table.csv,,,0.65,
conditional_validity,VOC 2012,GDino,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2687007565799888,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.2746698419206992,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.3239916643173612,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.3648581382341079,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,score_quantile_Q5 (high),0.0562332973360604,,,0.436078306458329,196.4,,3.6583742565848913,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2687007565799888,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.2746698419206992,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.3239916643173612,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.3648581382341079,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,score_quantile_Q5 (high),0.0711918428981706,,,0.4848640542507351,222.1,,3.6583742565848913,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.2687007565799888,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.2746698419206992,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.3239916643173612,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.3648581382341079,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,score_quantile_Q5 (high),0.0865502940196266,,,0.5191583655892442,241.95,,3.6583742565848913,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1253945435659004,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.1520022009785535,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.1983885226879745,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.4563108755325135,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,score_quantile_Q5 (high),0.0180761080330045,,,0.1008263513169638,34.7,,4.662553523832288,20,outputs/score_quantile_table.csv,,,0.9,
conditional_validity,VOC 2012,OWL-ViT,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1253945435659004,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.1520022009785535,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.1983885226879745,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.4563108755325135,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.1,score_quantile_Q5 (high),0.0253651670046408,,,0.1253047282773492,43.45,,4.662553523832288,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1253945435659004,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.1520022009785535,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.1983885226879745,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.4563108755325135,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,score_quantile_Q5 (high),0.0238911279599572,,,0.1434561573962875,49.65,,4.662553523832288,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.1253945435659004,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.1520022009785535,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.1983885226879745,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.4563108755325135,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,score_quantile_Q5 (high),0.0266205909058503,,,0.1640809060785252,57.0,,4.662553523832288,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0258810865744099,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,score_quantile_Q2,0.0,,,0.0,0.0,,0.0376019661492843,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,score_quantile_Q3,0.0,,,0.0,0.0,,0.0424971366896692,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,score_quantile_Q4,0.0,,,0.0,0.0,,0.0855644213459807,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,score_quantile_Q5 (high),0.0106931682791512,,,0.4351948491054062,145.1,,4.551372425906215,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0258810865744099,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,score_quantile_Q2,0.0,,,0.0,0.0,,0.0376019661492843,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,score_quantile_Q3,0.0,,,0.0,0.0,,0.0424971366896692,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,score_quantile_Q4,0.0,,,0.0,0.0,,0.0855644213459807,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,score_quantile_Q5 (high),0.0133725805790662,,,0.4829415436661969,161.35,,4.551372425906215,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0258810865744099,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,score_quantile_Q2,0.0,,,0.0,0.0,,0.0376019661492843,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,score_quantile_Q3,0.0,,,0.0,0.0,,0.0424971366896692,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,score_quantile_Q4,0.0,,,0.0,0.0,,0.0855644213459807,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,score_quantile_Q5 (high),0.0136186064081961,,,0.4999885226496007,167.1,,4.551372425906215,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,score_quantile_Q1 (low),0.0,,,0.0,0.0,,0.0258810865744099,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,score_quantile_Q2,0.0,,,0.0,0.0,,0.0376019661492843,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,score_quantile_Q3,0.0,,,0.0,0.0,,0.0424971366896692,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,score_quantile_Q4,0.0,,,0.0,0.0,,0.0855644213459807,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,score_quantile_Q5 (high),0.0146585506311384,,,0.5085230608652961,170.25,,4.551372425906215,20,outputs/score_quantile_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,object_size_large,0.0274929843981159,,,0.243729960337635,81.2,,1.213341200588516,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.05,object_size_medium,0.0234468747626642,,,0.0851481662380696,18.85,,0.9253295694211136,20,outputs/object_size_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.05,object_size_small,0.0658333333333333,,,0.0252229623629575,3.95,,0.7495107564200648,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.1,object_size_large,0.0397483124744316,,,0.2892521034200313,97.6,,1.213341200588516,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,object_size_medium,0.0358949160670919,,,0.1221228226642519,27.65,,0.9253295694211136,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,object_size_small,0.0406939799331103,,,0.0579351541732368,8.75,,0.7495107564200648,20,outputs/object_size_table.csv,,,0.85,
conditional_validity,COCO val,GDino,0.15,object_size_large,0.0514736202819902,,,0.3180140795764796,108.6,,1.213341200588516,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,object_size_medium,0.0490576943870867,,,0.1434909865395906,33.2,,0.9253295694211136,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.15,object_size_small,0.0432057270215164,,,0.070014736047931,10.65,,0.7495107564200648,20,outputs/object_size_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.2,object_size_large,0.0609741464421513,,,0.3399313070382152,117.15,,1.213341200588516,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,object_size_medium,0.0572647418150889,,,0.1621280297410119,37.9,,0.9253295694211136,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.2,object_size_small,0.0516867781341465,,,0.0762913480218681,11.8,,0.7495107564200648,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,OWL-ViT,0.05,object_size_large,0.0037192717996289,,,0.1306394588818022,33.15,,1.4011991519825455,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.05,object_size_medium,0.0479761904761904,,,0.0537517853985621,9.15,,1.0387738480884652,20,outputs/object_size_table.csv,,,0.7,
conditional_validity,COCO val,OWL-ViT,0.05,object_size_small,0.0866666666666666,,,0.0148264320375511,1.85,,0.6835718910359933,20,outputs/object_size_table.csv,,,0.85,
conditional_validity,COCO val,OWL-ViT,0.1,object_size_large,0.0080994661392395,,,0.1767689044288895,44.95,,1.4011991519825455,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.1,object_size_medium,0.0559504822662717,,,0.0765020341550789,13.3,,1.0387738480884652,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,COCO val,OWL-ViT,0.1,object_size_small,0.1009523809523809,,,0.0210023770572461,2.65,,0.6835718910359933,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,COCO val,OWL-ViT,0.15,object_size_large,0.021278413172439,,,0.2112571021068642,54.5,,1.4011991519825455,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.15,object_size_medium,0.0726869889369889,,,0.0917368652791655,16.2,,1.0387738480884652,20,outputs/object_size_table.csv,,,0.85,
conditional_validity,COCO val,OWL-ViT,0.15,object_size_small,0.0791666666666666,,,0.0253413935231722,3.1,,0.6835718910359933,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,COCO val,OWL-ViT,0.2,object_size_large,0.0254389210631696,,,0.2368389567382922,61.5,,1.4011991519825455,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,OWL-ViT,0.2,object_size_medium,0.0678088588970941,,,0.1080009923557822,19.1,,1.0387738480884652,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,OWL-ViT,0.2,object_size_small,0.0690277777777777,,,0.0367051177803528,4.35,,0.6835718910359933,20,outputs/object_size_table.csv,,,0.8,
conditional_validity,COCO val,YOLO-World,0.05,object_size_large,0.0173700357899983,,,0.2346829999410566,47.65,,2.164472867537195,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,COCO val,YOLO-World,0.05,object_size_medium,0.135602453102453,,,0.0399739514876425,5.6,,1.471851951372306,20,outputs/object_size_table.csv,,,0.4,
conditional_validity,COCO val,YOLO-World,0.05,object_size_small,0.0,,,0.0006944444444444,0.05,,0.1093783102764232,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,object_size_large,0.019729796575183,,,0.2672573459362333,54.7,,2.164472867537195,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.1,object_size_medium,0.1183760090958233,,,0.0532906108731159,7.6,,1.471851951372306,20,outputs/object_size_table.csv,,,0.4,
conditional_validity,COCO val,YOLO-World,0.1,object_size_small,0.0,,,0.0028525641025641,0.2,,0.1093783102764232,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,object_size_large,0.0211957157480276,,,0.2823758854844582,58.1,,2.164472867537195,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.15,object_size_medium,0.128244804365494,,,0.0640245180438437,9.35,,1.471851951372306,20,outputs/object_size_table.csv,,,0.55,
conditional_validity,COCO val,YOLO-World,0.15,object_size_small,0.0,,,0.0061151635720601,0.4,,0.1093783102764232,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,object_size_large,0.0227059567298115,,,0.2886724487781382,59.6,,2.164472867537195,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,YOLO-World,0.2,object_size_medium,0.1248970473970473,,,0.0741106369521094,10.7,,1.471851951372306,20,outputs/object_size_table.csv,,,0.8,
conditional_validity,COCO val,YOLO-World,0.2,object_size_small,0.0,,,0.01430245042314,0.9,,0.1093783102764232,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.05,object_size_large,0.0436483720052915,,,0.2932641367659246,127.05,,1.5676760511564507,20,outputs/object_size_table.csv,,,0.65,
conditional_validity,VOC 2012,GDino,0.05,object_size_medium,0.0599610294676084,,,0.143281072924097,18.5,,0.9188574261725846,20,outputs/object_size_table.csv,,,0.4,
conditional_validity,VOC 2012,GDino,0.05,object_size_small,0.0148809523809523,,,0.1345707585472225,4.4,,0.5401069243688142,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,VOC 2012,GDino,0.1,object_size_large,0.0497661182526374,,,0.3711004633578648,162.2,,1.5676760511564507,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.1,object_size_medium,0.0792902330214596,,,0.1952392087654514,25.75,,0.9188574261725846,20,outputs/object_size_table.csv,,,0.6,
conditional_validity,VOC 2012,GDino,0.1,object_size_small,0.0752121489621489,,,0.2237751930236348,8.45,,0.5401069243688142,20,outputs/object_size_table.csv,,,0.75,
